03_ShAG20021022T1-24	jarat qoni.	jara-t qon-i.	swim-SS go-IND.INTR.3SG	йарат хони.	Она шла, разгребая снег.	He walked, shoveling snow away.	かきわけながら行った。	6(3.17)
03_ShAG20021022T1-25	“pukel'e, tetek jō t'andelūl'elul.”	“pukel'e, tet-ek jō t'andelū-l'el-u-l.”	snow 2SG-FOC INTJ be.strong-INFR-E-SF	«Пукэльэ, тэтэк йоо чандэлуульэлул».	«Снег, это ты сильный».	“Snow, you are the one who is strong.”	「雪よ、おまえこそが強い」	6(3.18)
03_ShAG20021022T1-26	pukel'e moni, “met el_t'andelit'e.	pukel'e mon-i, “met el=t'andeli-t'e.	snow say-IND.INTR.3SG 1SG NEG=be.strong-IND.INTR.1SG	Пукэльэ мони: «Мэт эл чандэличэ	Снег сказал: «Я не сильный.	The snow said, “I am not strong.	雪は言った、「わたしは強くない。	6(3.19)
03_ShAG20021022T1-27	jal'ōd'e metkele al'āšnunnum.”	jal'ōd'e met-kele al'āš-nunnu-m.”	sun 1SG-ACC melt:CAUS-HBT-IND.TR.3SG	йальоодьэ мэткэлэ альаашнуннум».	Солнце меня растапливает».	The sun melts me.”	太陽がわたしを溶かしてしまう」	6(3.19)
03_ShAG20021022T1-28	tamunge moni, “jal'ōd'e, tetek jō t'andelūl'elul.”	tamun-ge mon-i, “jal'ōd'e, tet-ek jō t'andelū-l'el-u-l.”	DST-LOC say-IND.INTR.3SG sun 2SG-FOC INTJ be.strong-INFR-E-SF	Тамунгэ мони: «Йальоодьэ, тэтэк йоо чандэлуульэлул.	Тогда росомаха сказала: «Солнце, это ты сильное».	So, the wolverine said, “Sun, you are the one who is strong.”	するとクズリは言った、「太陽よ、おまえこそが強い」	6(3.2)
03_ShAG20021022T1-29	jal'ōd'e moni, “met el_t'andelit'e.	jal'ōd'e mon-i, “met el=t'andeli-t'e.	sun say-IND.INTR.3SG 1SG NEG=be.strong-IND.INTR.1SG	Йальоодьэ мони: «Мэт эл чандэличэ,	Солнце сказало: «Я не сильное.	The sun said, “I am not strong.	太陽は言った、「わたしは強くない。	6(3.21)
03_ShAG20021022T1-30	niŋqār metkele töwnunnum.”	niŋqār met-kele töw-nunnu-m.”	cloud 1SG-ACC close-HBT-IND.TR.3SG	ниӈхаар мэткэлэ тѳунуннум».	Туча меня закрывает».	Cloud blocks me.”	雲がわたしを覆ってしまう」	6(3.21)
03_ShAG20021022T1-31	“niŋqār, tetek jō t'andelūl'elul.”	“niŋqār, tet-ek jō t'andelū-l'el-u-l.”	cloud 2SG-FOC INTJ be.strong-INFR-E-SF	«Ниӈхаар, тэтэк йоо чандэлуульэлул».	«Туча, это ты сильная».	“Cloud, you are the one who is strong.”	「雲よ、おまえこそが強い」	6(3.22)
03_ShAG20021022T1-32	niŋqār moni, “met el_t'andelit'e.	niŋqār mon-i, “met el=t'andeli-t'e.	cloud say-IND.INTR.3SG 1SG NEG=be.strong-IND.INTR.1SG	Ниӈхаар мони: «Мэт эл чандэличэ,	Туча сказала: «Я не сильная.	The cloud said, “I am not strong.	雲は言った、「わたしは強くない。	6(3.23)
03_ShAG20021022T1-33	ileje metkele šašahatnum.”	ileje met-kele šašahat-nu-m.”	wind 1SG-ACC tear:CAUS-IPFV-IND.TR.3SG	илэйэ мэткэлэ шашаҕатнум».	Ветер меня рассеивает».	Wind scatters me.”	風がわたしを引き裂いてしまう」	6(3.23)
03_ShAG20021022T1-34	tamunge moni, “ileje, tetek jō t'andelūl'elul.”	tamun-ge mon-i, “ileje, tet-ek jō t'andelū-l'el-u-l.”	DST-LOC say-IND.INTR.3SG wind 2SG-FOC INTJ be.strong-INFR-E-SF	Тамунгэ мони: «Илэйэ, тэтэк йоо чандэлуульэлул».	На это росомаха сказала: «Ветер, это ты сильный».	So, the wolverine said, “Wind, you are the one who is strong.”	するとクズリは言った、「風よ、おまえこそが強い。	6(3.24)
03_ShAG20021022T1-35	ileje moni, “met el_t'andelit'e.	ileje mon-i, “met el=t'andeli-t'e.	wind say-IND.INTR.3SG 1SG NEG=be.strong-IND.INTR.1SG	Илэйэ мони: «Мэт эл чандэличэ, шаалгэ йододолло,	Ветер сказал: «Я не сильный.	The wind said, “I am not strong.	風は言った、「わたしは強くない。	6(3.25)
03_ShAG20021022T1-36	šālge jododollo šāl budien jododollo šobol'ānund'e.”	šāl-ge jododo-llo šāl budien jododo-llo šobol'ā-nun-d'e.”	tree-LOC wrap:DETR-SS.SEQ tree onto wrap:DETR-SS.SEQ cease-HBT-IND.INTR.1SG	шаал будиэн йододолло шобольаанундьэ».	Я кручусь вокруг вершины дерева и останавливаюсь».	I whirl around a treetop and stop.”	梢で回って止まってしまう」	6(3.25)
03_ShAG20021022T1-37	tamunge moni, “šāl, tetek jō t'andelūl'elul.”	tamun-ge mon-i, “šāl, tet-ek jō t'andelū-l'el-u-l.”	DST-LOC say-IND.INTR.3SG tree 2SG-FOC INTJ be.strong-INFR-E-SF	Тамунгэ мони: «Шаал, тэтэк йоо чандэлуульэлул».	На это росомаха сказала: «Дерево, это ты сильное».	So, the wolverine said, “Tree, you are the one who is strong.”	するとクズリは言った、「木よ、おまえこそが強い」	6(3.26)
03_ShAG20021022T1-38	šāl moni, “met el_t'andelit'e.	šāl mon-i, “met el=t'andeli-t'e.	tree say-IND.INTR.3SG 1SG NEG=be.strong-IND.INTR.1SG	Шаал мони: «Мэт эл чандэличэ,	Дерево сказало: «Я не сильное.	The tree said,	木は言った、「わたしは強くない。	6(3.27)
03_ShAG20021022T1-39	šoromo metkele t'inenunnum, n'iŋrānunnum.”	šoromo met-kele t'ine-nunnu-m, n'iŋrā-nunnu-m.”	person 1SG-ACC chop-HBT-IND.TR.3SG fall.down:CAUS-HBT-IND.TR.3SG	шоромо мэткэлэ чинэнуннум, ньиӈраануннум».	Человек меня рубит, сваливает».	“I am not strong. Man fells me, cuts me down.”	人間がわたしを伐る、伐り倒す」	6(3.27)
03_ShAG20021022T1-40	tamunge moni, “šoromo, tetek jō t'andelūl'elul.”	tamun-ge mon-i, “šoromo, tet-ek jō t'andelū-l'el-u-l.”	DST-LOC say-IND.INTR.3SG person 2SG-FOC INTJ be.strong-INFR-E-SF	Тамунгэ мони: «Шоромо, тэтэк йоо чандэлуульэлул».	На это росомаха сказала: «Человек, это ты сильный».	So, the wolverine said, “Man, you are the one who is strong.”	するとクズリは言った、「人間よ、おまえこそが強い」	6(3.28)
03_ShAG20021022T1-41	šoromo moni, “met el_t'andelit'e.	šoromo mon-i, “met el=t'andeli-t'e.	person say-IND.INTR.3SG 1SG NEG=be.strong-IND.INTR.1SG	Шоромо мони: «Мэт эл чандэличэ,	Человек сказал: «Я не сильный.	The man said, “I am not strong.	人間は言った ‎‎、「わたしは強くない。	6(3.29)
03_ShAG20021022T1-42	smert' metkele kuddiennum.”	smert' met-kele kuddie-nnu-m.”	death(Rus.) 1SG-ACC kill-HBT-IND.TR.3SG	смерть мэткэлэ куддиэннум».	Смерть убивает меня».	Death kills me.”	死がわたしを殺してしまう」	6(3.29)
03_ShAG20021022T1-43	taŋdā n'ādude.	taŋdā n'ādude.	DST.LOC that's.enough	Таӈдаа ньаадудэ.	Хватит.	That is enough.	おしまい。	6(3.3)
04_ShAG20030821T1-1	pulut teriken'e modoŋi.	pulut terike-n'e modo-ŋi.	old.man old.woman-COM sit-PL:IND.INTR.3	Пулут тэрикэньэ модоӈи.	Старик со старухой жили.	There lived an old man and his old wife.	おじいさんとおばあさんが暮らしていた。	7(4.1)
04_ShAG20030821T1-2	irkin martl'uön'eŋi.	irkin martl'uö-n'e-ŋi.	one daughter-PROP-PL:IND.INTR.3	Иркин мартльуѳньэӈи.	У них была дочка.	They had a daughter.	彼らには娘が１人いた。	7(4.2)
04_ShAG20030821T1-3	titte martl'uögele ködielŋin tadiŋā.	titte martl'uö-gele ködiel-ŋin tadi-ŋā.	3PL:GEN daughter-ACC wolf-DAT give-PL:IND.TR.3	Титтэ мартльуѳгэлэ кѳдиэлӈин тадиӈаа.	Свою дочку выдали замуж за волка.	They got their daughter married to a wolf.	自分たちの娘を狼に嫁にやった。	7(4.3)
04_ShAG20030821T1-4	ködiel n'eqaŋide el_legule n'elemele el_kudit'i.	ködiel n'eqaŋide el=legul-e n'eleme-le el=kudit'i-0.	wolf INDF:where NEG=food-INS INDF:what-INS NEG=kill:ITER(-IND.INTR.3SG)	Кѳдиэл ньэ хаӈидэ эл лэгулэ ньэ лэмэлэ эл кудичи.	А волк ни еды, ничего не добывал.	But the wolf neither hunted for food nor did other things.	狼はどこへも食べ物も何も殺して持ってこなかった。	7(4.4)
04_ShAG20030821T1-5	tude mīd'ī igejegele t'umu lewl'elum, leŋdōl'it.	tude mīd'ī igeje-gele t'umu lew-l'el-u-m, leŋdōl'-i-t.	3SG:GEN sledge string-ACC all eat-INFR-E-IND.TR.3SG eat:DETR:DES-E-SS	Тудэ миидьии игэйэгэлэ чуму лэульэлум, лэӈдоольит.	Он съел даже верёвку нарты, таким был голодным.	He even up the rope of the sledge, so hungry he was.	橇の紐をすべて食べてしまった、腹が空いて。	7(4.5)
04_ShAG20030821T1-6	ködiele ugutejŋā.	ködiel-e ugutej-ŋā.	wolf-INS go.out:CAUS:PFV-PL:IND.TR.3	Кѳдиэлэ угутэйӈаа.	Они выгнали волка.	They drove him away.	狼を追い出した。	7(4.6)
04_ShAG20030821T1-7	arnūjādieŋin tadil'elŋā.	arnūjā-die-ŋin tadi-l'el-ŋā.	wolverine-DIM-DAT give-INFR-PL:IND.TR.3	Арнууйаадиэӈин тадильэлӈаа.	Выдали дочку замуж за росомаху.	They got their daughter married to a wolverine.	彼らは娘をクズリにやった。	7(4.7)
04_ShAG20030821T1-8	arnūjādie tuöngi naqā ped'en'ej.	arnūjā-die tuön-gi naqā ped'e-n'e-j.	wolverine-DIM PROX-POSS.3 very smell-PROP-IND.INTR.3SG	Арнууйаадиэ туѳнги нахаа пэдьэньэй.	У росомахи это было очень вонючее.	The wolverine was very stinky.	クズリのこれはとても臭かった。	7(4.8)
04_ShAG20030821T1-9	nutnejegi ped'en'ej.	nutneje-gi ped'e-n'e-j.	navel-POSS.3 smell-PROP-IND.INTR.3SG	Нутнэйэги пэдьэньэй.	Её пупок был вонючий.	His navel was stinking.	臍は臭かった。	7(4.8)
04_ShAG20030821T1-10	arnūjādiegele āj peššejŋā.	arnūjā-die-gele āj peššej-ŋā.	wolverine-DIM-ACC again throw:PFV-PL:IND.TR.3	Арнууйаадиэгэлэ аай пэшшэйӈаа.	Росомаху тоже выгнали.	They drove the wolverine away too.	彼らはクズリも捨てた。	7(4.9)
04_ShAG20030821T1-11	pulundie terikeden'e kudeleŋi, martl'uögi.	pulun-die terike-de-n'e kudele-ŋi, martl'uö-gi.	old.man-DIM old.woman-POSS.3-COM prepare-PL:IND.INTR.3 daughter-POSS.3	Пулундиэ тэрикэдэньэ кудэлэӈи, мартльуѳги.	Старик со старухой собрались, и их дочь (тоже).	The old man and his old wife packed up; their daughter too.	おじいさんとおばあさんは支度をした、娘は。	7(4.1)
04_ShAG20030821T1-12	taŋdiet kebejŋi.	taŋdiet kebej-ŋi.	then leave:PFV-PL:IND.INTR.3	Таӈдиэт кэбэйӈи.	Потом ушли.	Then, they left.	そして出発した。	7(4.1)
04_ShAG20030821T1-13	tāt arnūjādie ohōt jolohude juöt kebejpegi juömele.	tāt arnūjā-die ohō-t jolohude juö-t kebej-pe-gi juö-mele.	ANPH:ADV wolverine-DIM stand-SS back see-SS leave:PFV-PL-POSS.3 see-OF.3SG	Таат арнууйаадиэ оҕоот йолоҕудэ йуѳт кэбэйпэги йуѳмэлэ.	Росомаха стояла и оглянулась назад. Она увидела, как они шли.	The wolverine stood there, and he turned back. He saw them leaving.	そしてクズリは立ちながら後ろを見て、彼らが去って行くのを見ていた。	7(4.11)
04_ShAG20030821T1-14	tāt jaqtāj:	tāt jaqtā-j:	ANPH:ADV sing:INCH-IND.INTR.3SG	Таат йахтаай:	И она запела:	And he started singing:	そして歌い出した：	7(4.12)
04_ShAG20030821T1-15	“omnī metkele noŋōn erielieŋā?	“omnī met-kele noŋōn erielie-ŋā?	people 1SG-ACC why dislike:INCH-PL:IND.TR.3	«Омнии мэткэлэ ноӈоон эриэлиэӈаа?	«Люди меня почему ненавидят?	“Why do people hate me?	「人々はわたしをなぜ嫌いになったのだろうか？	7(4.12)
04_ShAG20030821T1-16	met nutneje ped'en'ege erielienuŋā.”	met nutneje ped'e-n'e-ge erielie-nu-ŋā.”	1SG navel smell-PROP-LOC dislike:INCH-IPFV-PL:IND.TR.3	Мэт нутнэйэ пэдьэньэгэ эриэлиэнуӈаа».	Мой пупок вонючий, поэтому меня ненавидят».	My navel is stinking, so they hate me.”	わたしの臍が臭いから嫌いになるのだ」	7(4.12)
04_ShAG20030821T1-17	tāt tudel āj kebet'.	tāt tudel āj kebe-t'.	ANPH:ADV 3SG again leave:PFV-IND.INTR.3SG	Таат тудэл аай кэбэч.	Потом она тоже пошла.	Then, he walked away too.	そして彼も出発した。	7(4.13)
04_ShAG20030821T1-18	pukel'e t'eginmōd'ōdek.	pukel'e t'eginmō-d'ōd-ek.	snow be.deep-JPTCP:NMLZ-PRD	Пукэльэ чэгинмоодьоодэк.	Снег был глубокий.	Snow was deep.	雪が深かった。	7(4.14)
04_ShAG20030821T1-19	a tude nojgi jukōj, korotkij.	a tude noj-gi jukō-j, korotkij.	and(Rus.) 3SG:GEN leg-POSS.3 be.small-IND.INTR.3SG short(Rus.)	А тудэ нойги йукоой, короткий.	А у неё ноги короткие.	His legs were short.	彼の足は短い。	7(4.14)
04_ShAG20030821T1-20	pukel'ege jaraj.	pukel'e-ge jara-j.	snow-LOC swim-IND.INTR.3SG	Пукэльэгэ йарай.	Она шла, разгребая снег.	He walked, shoveling the snow away.	雪をかきわけて行った。	7(4.14)
04_ShAG20030821T1-21	“pukel'e, tetek t'īlell'elul,” moni.	“pukel'e, tet-ek t'īle-l-l'el-u-l,” mon-i.	snow 2SG-FOC power-PROP-INFR-E-SF say-IND.INTR.3SG	«Пукэльэ, тэтэк чиилэлльэлул», — мони.	«Снег, это ты сильный».	“Snow, you are the one who is strong.”	「雪よ、おまえこそ強い」	7(4.15)
04_ShAG20030821T1-22	pukel'e moni, “met el_t'īlen'd'e.	pukel'e mon-i, “met el=t'īle-n'-d'e.	snow say-IND.INTR.3SG 1SG NEG=power-PROP-IND.INTR.1SG	Пукэльэ мони: «Мэт эл чиилэндьэ.	Снег сказал: «Я не сильный.	The snow said, “I am not strong.	雪は言った、「わたしは強くない。	7(4.16)
04_ShAG20030821T1-23	jal'ōd'e metkele al'āšnunnum.”	jal'ōd'e met-kele al'āš-nunnu-m.”	sun 1SG-ACC melt:CAUS-HBT-IND.TR.3SG	Йальоодьэ мэткэлэ альаашнуннум».	Солнце меня растапливает».	The sun melts me.”	太陽が私を溶かしてしまう」	7(4.16)
04_ShAG20030821T1-24	jal'ōd'e moni, “met el_t'īlen'd'e,” moni.	jal'ōd'e mon-i, “met el=t'īle-n'-d'e,” mon-i.	sun say-IND.INTR.3SG 1SG NEG=power-PROP-IND.INTR.1SG say-IND.INTR.3SG	Йальоодьэ мони: «Мэт эл чиилэндьэ, мони.	Солнце сказало: «Я не сильное.	The sun said, “I am not strong.	太陽は言った、「わたしは強くない。	8(4.17)
04_ShAG20030821T1-25	“niŋqār metkele töwnunnum.”	“niŋqār met-kele töw-nunnu-m.”	cloud 1SG-ACC close-HBT-IND.TR.3SG	Ниӈхаар мэткэлэ тѳунуннум».	Туча меня закрывает».	Cloud covers me.”	雲がわたしを覆ってしまう」	8(4.17)
04_ShAG20030821T1-26	niŋqār moni, “met el_t'īlen'd'e.	niŋqār mon-i, “met el=t'īle-n'-d'e.	cloud say-IND.INTR.3SG 1SG NEG=power-PROP-IND.INTR.1SG	Ниӈхаар мони: «Мэт эл чиилэндьэ.	Туча сказала: «Я не сильная.	The cloud said, “I am not strong.	雲は言った、「わたしは強くない。	8(4.18)
04_ShAG20030821T1-27	ileje metkele šašahatnunnum.”	ileje met-kele šašahat-nunnu-m.”	wind 1SG-ACC tear:CAUS-HBT-IND.TR.3SG	Илэйэ мэткэлэ шашаҕатнуннум».	Ветер меня рассеивает».	Wind scatters me.”	風がわたしを引き裂いてしまう」	8(4.18)
04_ShAG20030821T1-28	“ileje,” moni, “taŋnigi tetek t'īlell'elul.”	“ileje,” mon-i, “taŋnigi tet-ek t'īle-l-l'el-u-l.”	wind say-IND.INTR.3SG then 2SG-FOC power-PROP-INFR-E-SF	«Илэйэ, — мони, — таӈниги тэтэк чиилэлльэлул».	«Ветер, тогда это ты сильный».	“Wind, so you are the one who is strong.”	「風よ、それならおまえこそが強い。	8(4.19)
